owner,repo,issue_id,url,id,node_id,user_id,created_at,updated_at,author_association,body,performed_via_github_app,comments_url,html_url,issue_url
brianlovin,security-checklist,561635810,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/583387732,583387732,MDEyOklzc3VlQ29tbWVudDU4MzM4NzczMg==,35613825,2020-02-07T13:25:33Z,2020-02-07T13:27:41Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/b4jqiwx3a
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnflow-bin-01180.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/452/comments,https://github.com/brianlovin/security-checklist/pull/452#issuecomment-583387732,https://api.github.com/repos/brianlovin/security-checklist/issues/452
brianlovin,security-checklist,561635565,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/583387535,583387535,MDEyOklzc3VlQ29tbWVudDU4MzM4NzUzNQ==,35613825,2020-02-07T13:25:02Z,2020-02-07T13:27:41Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/qqcrzrbyq
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarncypress-400.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/451/comments,https://github.com/brianlovin/security-checklist/pull/451#issuecomment-583387535,https://api.github.com/repos/brianlovin/security-checklist/issues/451
brianlovin,security-checklist,561010602,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/582904063,582904063,MDEyOklzc3VlQ29tbWVudDU4MjkwNDA2Mw==,35613825,2020-02-06T13:24:48Z,2020-02-06T13:25:48Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/n1a68861b
  ✅ Preview: https://security-check-git-dependabot-npmandyarncypressbrowserif-10ae5c.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/450/comments,https://github.com/brianlovin/security-checklist/pull/450#issuecomment-582904063,https://api.github.com/repos/brianlovin/security-checklist/issues/450
brianlovin,security-checklist,559763138,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/581940516,581940516,MDEyOklzc3VlQ29tbWVudDU4MTk0MDUxNg==,35613825,2020-02-04T14:39:50Z,2020-02-07T18:08:36Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/4btjlm6z2
  ✅ Preview: https://security-checklist-git-fork-resto1231-master.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/449/comments,https://github.com/brianlovin/security-checklist/pull/449#issuecomment-581940516,https://api.github.com/repos/brianlovin/security-checklist/issues/449
brianlovin,security-checklist,559763138,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/582670870,582670870,MDEyOklzc3VlQ29tbWVudDU4MjY3MDg3MA==,1923260,2020-02-05T23:59:32Z,2020-02-05T23:59:32Z,OWNER,"@resto1231 that asset needs to be added to the repo itself, thanks!",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/449/comments,https://github.com/brianlovin/security-checklist/pull/449#issuecomment-582670870,https://api.github.com/repos/brianlovin/security-checklist/issues/449
brianlovin,security-checklist,559763138,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/582989482,582989482,MDEyOklzc3VlQ29tbWVudDU4Mjk4OTQ4Mg==,60434667,2020-02-06T16:31:00Z,2020-02-06T16:31:00Z,CONTRIBUTOR,"Hello,

So i added the image asset on my branch since i cannot upload the asset directly to the master branch. Is this the way to do it? Thankss",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/449/comments,https://github.com/brianlovin/security-checklist/pull/449#issuecomment-582989482,https://api.github.com/repos/brianlovin/security-checklist/issues/449
brianlovin,security-checklist,559763138,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/583505619,583505619,MDEyOklzc3VlQ29tbWVudDU4MzUwNTYxOQ==,1923260,2020-02-07T17:11:26Z,2020-02-07T17:11:26Z,OWNER,"Yep, on the branch is the right place! But now I'm seeing 2 images uploaded, instead of one :)",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/449/comments,https://github.com/brianlovin/security-checklist/pull/449#issuecomment-583505619,https://api.github.com/repos/brianlovin/security-checklist/issues/449
brianlovin,security-checklist,559763138,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/583517422,583517422,MDEyOklzc3VlQ29tbWVudDU4MzUxNzQyMg==,60434667,2020-02-07T17:32:26Z,2020-02-07T17:32:26Z,CONTRIBUTOR,"I deleted the second picture it should be ok now, thanks!!",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/449/comments,https://github.com/brianlovin/security-checklist/pull/449#issuecomment-583517422,https://api.github.com/repos/brianlovin/security-checklist/issues/449
brianlovin,security-checklist,559724432,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/581912622,581912622,MDEyOklzc3VlQ29tbWVudDU4MTkxMjYyMg==,35613825,2020-02-04T13:36:56Z,2020-02-04T13:38:29Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/i66fajeu6
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnnext-seo-410.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/448/comments,https://github.com/brianlovin/security-checklist/pull/448#issuecomment-581912622,https://api.github.com/repos/brianlovin/security-checklist/issues/448
brianlovin,security-checklist,559078453,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/581409882,581409882,MDEyOklzc3VlQ29tbWVudDU4MTQwOTg4Mg==,35613825,2020-02-03T13:19:35Z,2020-02-03T13:34:02Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/j28l8wjv1
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnnext-seo-400.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/447/comments,https://github.com/brianlovin/security-checklist/pull/447#issuecomment-581409882,https://api.github.com/repos/brianlovin/security-checklist/issues/447
brianlovin,security-checklist,559078453,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/581912614,581912614,MDEyOklzc3VlQ29tbWVudDU4MTkxMjYxNA==,27856297,2020-02-04T13:36:56Z,2020-02-04T13:36:56Z,CONTRIBUTOR,Superseded by #448.,NA,https://api.github.com/repos/brianlovin/security-checklist/issues/447/comments,https://github.com/brianlovin/security-checklist/pull/447#issuecomment-581912614,https://api.github.com/repos/brianlovin/security-checklist/issues/447
brianlovin,security-checklist,559077941,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/581409473,581409473,MDEyOklzc3VlQ29tbWVudDU4MTQwOTQ3Mw==,35613825,2020-02-03T13:18:39Z,2020-02-03T13:19:59Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/m3kwed3zc
  ✅ Preview: https://security-check-git-dependabot-npmandyarneslint-plugin-im-9998cc.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/446/comments,https://github.com/brianlovin/security-checklist/pull/446#issuecomment-581409473,https://api.github.com/repos/brianlovin/security-checklist/issues/446
brianlovin,security-checklist,559077670,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/581409263,581409263,MDEyOklzc3VlQ29tbWVudDU4MTQwOTI2Mw==,35613825,2020-02-03T13:18:09Z,2020-02-03T13:20:11Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/4lfotvuh7
  ✅ Preview: https://security-check-git-dependabot-npmandyarneslint-plugin-re-dc58b6.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/445/comments,https://github.com/brianlovin/security-checklist/pull/445#issuecomment-581409263,https://api.github.com/repos/brianlovin/security-checklist/issues/445
brianlovin,security-checklist,558133129,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/580733656,580733656,MDEyOklzc3VlQ29tbWVudDU4MDczMzY1Ng==,35613825,2020-01-31T13:30:17Z,2020-02-03T13:27:13Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/4i52e9fth
  ✅ Preview: https://security-check-git-dependabot-npmandyarneslint-config-re-a8f3b2.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/444/comments,https://github.com/brianlovin/security-checklist/pull/444#issuecomment-580733656,https://api.github.com/repos/brianlovin/security-checklist/issues/444
brianlovin,security-checklist,558133129,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/580735677,580735677,MDEyOklzc3VlQ29tbWVudDU4MDczNTY3Nw==,27856297,2020-01-31T13:35:50Z,2020-01-31T13:35:50Z,CONTRIBUTOR,"One of your CI runs failed on this pull request, so Dependabot won't merge it.

- [E2E on Chrome](https://help.github.com/en/actions)

Dependabot will still automatically merge this pull request if you amend it and your tests pass.",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/444/comments,https://github.com/brianlovin/security-checklist/pull/444#issuecomment-580735677,https://api.github.com/repos/brianlovin/security-checklist/issues/444
brianlovin,security-checklist,558132840,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/580733465,580733465,MDEyOklzc3VlQ29tbWVudDU4MDczMzQ2NQ==,35613825,2020-01-31T13:29:43Z,2020-02-09T23:12:13Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/j3dczsxwc
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnlint-staged-1007.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/443/comments,https://github.com/brianlovin/security-checklist/pull/443#issuecomment-580733465,https://api.github.com/repos/brianlovin/security-checklist/issues/443
brianlovin,security-checklist,558132840,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/583905504,583905504,MDEyOklzc3VlQ29tbWVudDU4MzkwNTUwNA==,1923260,2020-02-09T23:09:45Z,2020-02-09T23:09:45Z,OWNER,@dependabot rebase,NA,https://api.github.com/repos/brianlovin/security-checklist/issues/443/comments,https://github.com/brianlovin/security-checklist/pull/443#issuecomment-583905504,https://api.github.com/repos/brianlovin/security-checklist/issues/443
brianlovin,security-checklist,557492244,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/580251381,580251381,MDEyOklzc3VlQ29tbWVudDU4MDI1MTM4MQ==,35613825,2020-01-30T13:26:19Z,2020-01-30T13:28:00Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/r0wf937t5
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnlint-staged-1005.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/442/comments,https://github.com/brianlovin/security-checklist/pull/442#issuecomment-580251381,https://api.github.com/repos/brianlovin/security-checklist/issues/442
brianlovin,security-checklist,557492244,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/580733447,580733447,MDEyOklzc3VlQ29tbWVudDU4MDczMzQ0Nw==,27856297,2020-01-31T13:29:41Z,2020-01-31T13:29:41Z,CONTRIBUTOR,Superseded by #443.,NA,https://api.github.com/repos/brianlovin/security-checklist/issues/442/comments,https://github.com/brianlovin/security-checklist/pull/442#issuecomment-580733447,https://api.github.com/repos/brianlovin/security-checklist/issues/442
brianlovin,security-checklist,557491844,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/580251097,580251097,MDEyOklzc3VlQ29tbWVudDU4MDI1MTA5Nw==,35613825,2020-01-30T13:25:38Z,2020-01-30T13:27:57Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/5nznd679s
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnbabelcore-784.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/441/comments,https://github.com/brianlovin/security-checklist/pull/441#issuecomment-580251097,https://api.github.com/repos/brianlovin/security-checklist/issues/441
brianlovin,security-checklist,556861259,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/579754117,579754117,MDEyOklzc3VlQ29tbWVudDU3OTc1NDExNw==,35613825,2020-01-29T13:27:02Z,2020-01-29T13:28:08Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/is4ntdwrg
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnlint-staged-1004.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/440/comments,https://github.com/brianlovin/security-checklist/pull/440#issuecomment-579754117,https://api.github.com/repos/brianlovin/security-checklist/issues/440
brianlovin,security-checklist,556861259,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/580251378,580251378,MDEyOklzc3VlQ29tbWVudDU4MDI1MTM3OA==,27856297,2020-01-30T13:26:18Z,2020-01-30T13:26:18Z,CONTRIBUTOR,Superseded by #442.,NA,https://api.github.com/repos/brianlovin/security-checklist/issues/440/comments,https://github.com/brianlovin/security-checklist/pull/440#issuecomment-580251378,https://api.github.com/repos/brianlovin/security-checklist/issues/440
brianlovin,security-checklist,556209166,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/579244910,579244910,MDEyOklzc3VlQ29tbWVudDU3OTI0NDkxMA==,35613825,2020-01-28T13:27:43Z,2020-02-03T13:27:14Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/47i3p09jh
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnflow-bin-01170.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/439/comments,https://github.com/brianlovin/security-checklist/pull/439#issuecomment-579244910,https://api.github.com/repos/brianlovin/security-checklist/issues/439
brianlovin,security-checklist,556209166,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/583387718,583387718,MDEyOklzc3VlQ29tbWVudDU4MzM4NzcxOA==,27856297,2020-02-07T13:25:31Z,2020-02-07T13:25:31Z,CONTRIBUTOR,Superseded by #452.,NA,https://api.github.com/repos/brianlovin/security-checklist/issues/439/comments,https://github.com/brianlovin/security-checklist/pull/439#issuecomment-583387718,https://api.github.com/repos/brianlovin/security-checklist/issues/439
brianlovin,security-checklist,556208778,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/579244623,579244623,MDEyOklzc3VlQ29tbWVudDU3OTI0NDYyMw==,35613825,2020-01-28T13:27:04Z,2020-01-28T13:29:14Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/qnbkohkyj
  ✅ Preview: https://security-checkl-git-dependabot-npmandyarneslint-config-p-9388c2.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/438/comments,https://github.com/brianlovin/security-checklist/pull/438#issuecomment-579244623,https://api.github.com/repos/brianlovin/security-checklist/issues/438
brianlovin,security-checklist,555567242,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/578741722,578741722,MDEyOklzc3VlQ29tbWVudDU3ODc0MTcyMg==,35613825,2020-01-27T13:17:53Z,2020-01-27T13:19:05Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/rgkxwvbm6
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnlint-staged-1003.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/437/comments,https://github.com/brianlovin/security-checklist/pull/437#issuecomment-578741722,https://api.github.com/repos/brianlovin/security-checklist/issues/437
brianlovin,security-checklist,555567242,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/579754107,579754107,MDEyOklzc3VlQ29tbWVudDU3OTc1NDEwNw==,27856297,2020-01-29T13:27:01Z,2020-01-29T13:27:01Z,CONTRIBUTOR,Superseded by #440.,NA,https://api.github.com/repos/brianlovin/security-checklist/issues/437/comments,https://github.com/brianlovin/security-checklist/pull/437#issuecomment-579754107,https://api.github.com/repos/brianlovin/security-checklist/issues/437
brianlovin,security-checklist,555566946,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/578741544,578741544,MDEyOklzc3VlQ29tbWVudDU3ODc0MTU0NA==,35613825,2020-01-27T13:17:26Z,2020-01-27T13:19:06Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/819m2my71
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarncypress-383.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/436/comments,https://github.com/brianlovin/security-checklist/pull/436#issuecomment-578741544,https://api.github.com/repos/brianlovin/security-checklist/issues/436
brianlovin,security-checklist,555566690,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/578741401,578741401,MDEyOklzc3VlQ29tbWVudDU3ODc0MTQwMQ==,35613825,2020-01-27T13:16:57Z,2020-01-27T13:24:55Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/lwusi7zzk
  ✅ Preview: https://security-check-git-dependabot-npmandyarnbabel-plugin-sty-510025.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/435/comments,https://github.com/brianlovin/security-checklist/pull/435#issuecomment-578741401,https://api.github.com/repos/brianlovin/security-checklist/issues/435
brianlovin,security-checklist,555566690,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/578742006,578742006,MDEyOklzc3VlQ29tbWVudDU3ODc0MjAwNg==,27856297,2020-01-27T13:18:34Z,2020-01-27T13:18:34Z,CONTRIBUTOR,"One of your CI runs failed on this pull request, so Dependabot won't merge it.

- [E2E on Chrome](https://help.github.com/en/actions)

Dependabot will still automatically merge this pull request if you amend it and your tests pass.",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/435/comments,https://github.com/brianlovin/security-checklist/pull/435#issuecomment-578742006,https://api.github.com/repos/brianlovin/security-checklist/issues/435
brianlovin,security-checklist,554732708,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/578127588,578127588,MDEyOklzc3VlQ29tbWVudDU3ODEyNzU4OA==,35613825,2020-01-24T13:22:44Z,2020-02-03T13:27:12Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.ink/github-learn-more)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/9bminhb0a
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnnext-921.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/434/comments,https://github.com/brianlovin/security-checklist/pull/434#issuecomment-578127588,https://api.github.com/repos/brianlovin/security-checklist/issues/434
brianlovin,security-checklist,554732708,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/578128418,578128418,MDEyOklzc3VlQ29tbWVudDU3ODEyODQxOA==,27856297,2020-01-24T13:25:06Z,2020-01-24T13:25:06Z,CONTRIBUTOR,"One of your CI runs failed on this pull request, so Dependabot won't merge it.

- [E2E on Chrome](https://help.github.com/en/actions)

Dependabot will still automatically merge this pull request if you amend it and your tests pass.",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/434/comments,https://github.com/brianlovin/security-checklist/pull/434#issuecomment-578128418,https://api.github.com/repos/brianlovin/security-checklist/issues/434
brianlovin,security-checklist,553539500,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/577180075,577180075,MDEyOklzc3VlQ29tbWVudDU3NzE4MDA3NQ==,35613825,2020-01-22T13:25:15Z,2020-01-22T13:26:39Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/7vw4c2dvl
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnlint-staged-1002.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/433/comments,https://github.com/brianlovin/security-checklist/pull/433#issuecomment-577180075,https://api.github.com/repos/brianlovin/security-checklist/issues/433
brianlovin,security-checklist,553539500,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/578741716,578741716,MDEyOklzc3VlQ29tbWVudDU3ODc0MTcxNg==,27856297,2020-01-27T13:17:52Z,2020-01-27T13:17:52Z,CONTRIBUTOR,Superseded by #437.,NA,https://api.github.com/repos/brianlovin/security-checklist/issues/433/comments,https://github.com/brianlovin/security-checklist/pull/433#issuecomment-578741716,https://api.github.com/repos/brianlovin/security-checklist/issues/433
brianlovin,security-checklist,552877712,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/576681993,576681993,MDEyOklzc3VlQ29tbWVudDU3NjY4MTk5Mw==,35613825,2020-01-21T13:29:51Z,2020-01-21T13:31:02Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/c102holnv
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnlint-staged-1001.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/432/comments,https://github.com/brianlovin/security-checklist/pull/432#issuecomment-576681993,https://api.github.com/repos/brianlovin/security-checklist/issues/432
brianlovin,security-checklist,552877712,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/577180049,577180049,MDEyOklzc3VlQ29tbWVudDU3NzE4MDA0OQ==,27856297,2020-01-22T13:25:12Z,2020-01-22T13:25:12Z,CONTRIBUTOR,Superseded by #433.,NA,https://api.github.com/repos/brianlovin/security-checklist/issues/432/comments,https://github.com/brianlovin/security-checklist/pull/432#issuecomment-577180049,https://api.github.com/repos/brianlovin/security-checklist/issues/432
brianlovin,security-checklist,552293468,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/576269948,576269948,MDEyOklzc3VlQ29tbWVudDU3NjI2OTk0OA==,35613825,2020-01-20T13:17:03Z,2020-01-20T13:20:21Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/819iqb7ij
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnnext-seo-340.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/431/comments,https://github.com/brianlovin/security-checklist/pull/431#issuecomment-576269948,https://api.github.com/repos/brianlovin/security-checklist/issues/431
brianlovin,security-checklist,552293264,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/576269797,576269797,MDEyOklzc3VlQ29tbWVudDU3NjI2OTc5Nw==,35613825,2020-01-20T13:16:39Z,2020-01-20T13:17:51Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/oic9jxevj
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnlint-staged-1000.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/430/comments,https://github.com/brianlovin/security-checklist/pull/430#issuecomment-576269797,https://api.github.com/repos/brianlovin/security-checklist/issues/430
brianlovin,security-checklist,552293264,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/576681992,576681992,MDEyOklzc3VlQ29tbWVudDU3NjY4MTk5Mg==,27856297,2020-01-21T13:29:51Z,2020-01-21T13:29:51Z,CONTRIBUTOR,Superseded by #432.,NA,https://api.github.com/repos/brianlovin/security-checklist/issues/430/comments,https://github.com/brianlovin/security-checklist/pull/430#issuecomment-576681992,https://api.github.com/repos/brianlovin/security-checklist/issues/430
brianlovin,security-checklist,551410681,https://api.github.com/repos/brianlovin/security-checklist/issues/comments/575622200,575622200,MDEyOklzc3VlQ29tbWVudDU3NTYyMjIwMA==,35613825,2020-01-17T13:18:38Z,2020-01-17T13:20:20Z,NONE,"
This pull request is being automatically deployed with ZEIT Now ([learn more](https://zeit.co/docs/v2/integrations/now-for-github?utm_source=automated&utm_medium=github&utm_campaign=now_bot)).
To see the status of your deployment, click below or on the icon next to each commit.

  🔍 Inspect: https://zeit.co/niceboy/security-checklist/ddc9bfaa5
  ✅ Preview: https://security-checklist-git-dependabot-npmandyarnflow-bin-01161.niceboy.now.sh
  	",NA,https://api.github.com/repos/brianlovin/security-checklist/issues/429/comments,https://github.com/brianlovin/security-checklist/pull/429#issuecomment-575622200,https://api.github.com/repos/brianlovin/security-checklist/issues/429
