owner,repo,url,id,node_id,number,title,user_id,state,locked,assignee_id,milestone,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,body,performed_via_github_app,is_pull_request,repository_url,labels_url,comments_url,events_url,html_url,pull_request_url
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/159,264684720,MDExOlB1bGxSZXF1ZXN0MTQ2MDIzNDM4,159,Gradient support,1944245,closed,FALSE,NA,NA,4,2017-10-11T18:14:50Z,2017-11-05T02:14:43Z,2017-11-05T02:02:43Z,CONTRIBUTOR,NA,"These changes and [the fix in native API ](https://github.com/tensorflow/tensorflow/commit/d016cb020583b1ecbc260c1492e347c2731b1c29) resolves issue #25 
Now, add gradients works correctly

The test will fail until a new version of TensorFlowSharp with updated native libraries is released.",NA,TRUE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/159/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/159/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/159/events,https://github.com/migueldeicaza/TensorFlowSharp/pull/159,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/pulls/159
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/158,263851977,MDU6SXNzdWUyNjM4NTE5Nzc=,158,Move to .NET Standard,12892036,closed,FALSE,NA,NA,18,2017-10-09T10:43:56Z,2018-07-30T18:31:58Z,2018-07-30T18:31:58Z,NONE,NA,"Hi,

I see that you library is targeted at .NET Framework but I've managed to compile it with .NET Core 2.0,
What do you think about re-targeting it so it'll have a bigger audience?
",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/158/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/158/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/158/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/158,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/157,262911749,MDExOlB1bGxSZXF1ZXN0MTQ0NzYxNTU2,157,Code on the README doesn't work,1944245,closed,FALSE,NA,NA,0,2017-10-04T19:59:40Z,2017-10-31T01:29:20Z,2017-10-31T01:29:20Z,CONTRIBUTOR,NA,Resolve #156 ,NA,TRUE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/157/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/157/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/157/events,https://github.com/migueldeicaza/TensorFlowSharp/pull/157,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/pulls/157
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/156,262290907,MDU6SXNzdWUyNjIyOTA5MDc=,156,Code on the README doesn't work,811594,closed,FALSE,NA,NA,2,2017-10-03T03:11:02Z,2017-10-06T02:54:44Z,2017-10-06T02:54:44Z,NONE,NA,"```
using (var session = new TFSession())
{
    var graph = session.Graph;

    var a = graph.Const(2);
    var b = graph.Const(3);
    Console.WriteLine(""a=2 b=3"");

    // Add two constants
    var addingResults = session.GetRunner().Run(graph.Add(a, b));
    var addingResultValue = addingResults[0].GetValue();
    Console.WriteLine(""a+b={0}"", addingResultValue);

    // Multiply two constants
    var multiplyResults = session.GetRunner().Run(graph.Mul(a, b));
    var multiplyResultValue = multiplyResults.GetValue();
    Console.WriteLine(""a*b={0}"", multiplyResultValue);
}
```

This code ends up with compile error.

`Error CS0021: Cannot apply indexing with [] to an expression of type 'TFTensor' (CS0021)`
",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/156/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/156/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/156/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/156,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/155,261804690,MDU6SXNzdWUyNjE4MDQ2OTA=,155,Avoid Using DecodeJpeg in Image Recognition,1399376,closed,FALSE,NA,NA,4,2017-09-30T00:53:00Z,2018-05-30T18:53:06Z,2018-05-30T18:53:06Z,NONE,NA,"Hello, I've tried to run the ExampleInceptionInference on Unity on iOS/Android.
The example runs fine on Standalone, but it has error when running on iOS/Android. I think the reason might because mobile device does not support DecodeJpeg operation. Is there anyway I can modified the code so I don't need to use that operation? Thank you.",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/155/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/155/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/155/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/155,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/154,261245666,MDExOlB1bGxSZXF1ZXN0MTQzNTkzNDc1,154,Object Detection Example: Changed URL to Pretrained Model,1944245,closed,FALSE,NA,NA,0,2017-09-28T09:08:53Z,2017-10-01T14:53:06Z,2017-10-01T14:53:05Z,CONTRIBUTOR,NA,"The URL of the pre-trained model was changed recently, so I updated it in the example as well and moved to the configuration file.",NA,TRUE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/154/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/154/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/154/events,https://github.com/migueldeicaza/TensorFlowSharp/pull/154,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/pulls/154
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/153,260660284,MDU6SXNzdWUyNjA2NjAyODQ=,153,Mnist Loader issue?,20599319,closed,FALSE,NA,NA,3,2017-09-26T15:06:39Z,2017-11-08T15:32:51Z,2017-11-08T15:32:51Z,NONE,NA,"I had a few small issues with the Mnist class, easy enough to fix though. Changed NextBatch to use Tuple<float[,],float[,]> and changed a few other small items to accommodate it. I can provide the changes later if it'll help, otherwise if this looks like it's just an issue on my end ignore me.

Could totally just be a syntax I'm not used to and VS flagged, thought I'd mention regardless. Probably worth mentioning that I'm using the Tensorflow nuget and grabbing code from this repo separately.

https://github.com/migueldeicaza/TensorFlowSharp/blob/3db1df16429dd8d05fd8b41998d171551105eb8f/Learn/Datasets/MNIST.cs#L64
![image](https://user-images.githubusercontent.com/20599319/30867624-884140ce-a2aa-11e7-8433-bde2dd35608b.png)
",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/153/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/153/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/153/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/153,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/152,259989260,MDU6SXNzdWUyNTk5ODkyNjA=,152,OPGenerator project shows error on built protobuf-net,15967311,closed,FALSE,NA,NA,2,2017-09-23T07:10:34Z,2017-10-06T19:59:58Z,2017-09-26T13:36:51Z,NONE,NA,"I have installed protobuf-net using nuget in Visual Studio

Unhandled Exception:
System.TypeLoadException: Could not load type of field 'OpGenerator:required_attrs' (1) due to: Could not load file or assembly 'protobuf-net, Version=2.3.2.0, Culture=neutral, PublicKeyToken=257b51d87d2e4d67' or one of its dependencies. assembly:protobuf-net, Version=2.3.2.0, Culture=neutral, PublicKeyToken=257b51d87d2e4d67 type:<unknown type> member:<none>
[ERROR] FATAL UNHANDLED EXCEPTION: System.TypeLoadException: Could not load type of field 'OpGenerator:required_attrs' (1) due to: Could not load file or assembly 'protobuf-net, Version=2.3.2.0, Culture=neutral, PublicKeyToken=257b51d87d2e4d67' or one of its dependencies. assembly:protobuf-net, Version=2.3.2.0, Culture=neutral, PublicKeyToken=257b51d87d2e4d67 type:<unknown type> member:<none>

read: -p: no coprocess

[Process completed]
",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/152/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/152/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/152/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/152,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/151,259804734,MDExOlB1bGxSZXF1ZXN0MTQyNTcxODIw,151,Run tests on Travis,1944245,closed,FALSE,NA,NA,0,2017-09-22T12:51:18Z,2017-09-24T19:18:20Z,2017-09-24T19:18:20Z,CONTRIBUTOR,NA,"1. This CR introduces changes in the testing on Travis. Now, 
- mono 5.2.0 used
- C# tests running on push 
- native libraries being extracted from nuget package and it resolves #146 Downside of this - new version of nuget should be published before source code with upgrade pushed into the source control

2. The test Should_ReduceMean() was broken by [this](https://github.com/migueldeicaza/TensorFlowSharp/commit/440066542a35fa62a013e5767b5d7f7ee47af56d#diff-9b54c6b41f47f0f34e4cbc0691cf1818) commit, so I returned initial behavior

",NA,TRUE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/151/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/151/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/151/events,https://github.com/migueldeicaza/TensorFlowSharp/pull/151,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/pulls/151
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/150,259602244,MDExOlB1bGxSZXF1ZXN0MTQyNDIzMDk4,150,Various small fixes,22450664,closed,FALSE,NA,NA,1,2017-09-21T19:14:59Z,2017-09-22T06:47:04Z,2017-09-22T02:01:08Z,CONTRIBUTOR,NA,,NA,TRUE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/150/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/150/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/150/events,https://github.com/migueldeicaza/TensorFlowSharp/pull/150,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/pulls/150
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/149,259229360,MDU6SXNzdWUyNTkyMjkzNjA=,149,Install instruction are not clear,15967311,closed,FALSE,NA,NA,4,2017-09-20T16:42:02Z,2017-09-22T06:23:05Z,2017-09-22T01:58:02Z,NONE,NA,"First, 

`nuget install TensorFlowSharp` is copying files in home directly. Where should copy these files? Shouldn't these files show go with other .net packages/libraries? 

<img width=""352"" alt=""screen shot 2017-09-20 at 8 20 51 pm"" src=""https://user-images.githubusercontent.com/15967311/30656124-9d9212ea-9e50-11e7-9d11-a283ccc200f9.png"">


Second, I copied the files to `usr/local`
libtensorflow-cpu-darwin-x86_64-1.1.0.tar.gz

<img width=""828"" alt=""screen shot 2017-09-20 at 8 21 42 pm"" src=""https://user-images.githubusercontent.com/15967311/30656133-a632c19c-9e50-11e7-8dbc-18dec633f9f4.png"">

Now what? I'm not a ML guy. I am learning ML & I am beginning it in C#",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/149/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/149/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/149/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/149,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/148,258610671,MDExOlB1bGxSZXF1ZXN0MTQxNjk2MzUx,148,Object Detection Example ReadMe,1944245,closed,FALSE,NA,NA,5,2017-09-18T20:28:05Z,2017-09-27T19:48:49Z,2017-09-27T19:48:49Z,CONTRIBUTOR,NA,"1. Added shell scripts to run the object detection example on Windows and Mac OS simply. Scripts download trained model, .pbtxt file and run example against the image under the test_images folder.
2. Added README file with a description of the example",NA,TRUE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/148/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/148/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/148/events,https://github.com/migueldeicaza/TensorFlowSharp/pull/148,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/pulls/148
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/147,258607783,MDExOlB1bGxSZXF1ZXN0MTQxNjk0MjMy,147,Object Detection Example ReadMe,1944245,closed,FALSE,NA,NA,0,2017-09-18T20:17:45Z,2017-09-18T20:24:53Z,2017-09-18T20:24:53Z,CONTRIBUTOR,NA,"1. Added shell scripts to run the object detection example on Windows and Mac OS simply. Scripts download trained model, .pbtxt file and run example against the image under the test_images folder.
2. Added README file with a description for the example",NA,TRUE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/147/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/147/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/147/events,https://github.com/migueldeicaza/TensorFlowSharp/pull/147,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/pulls/147
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/146,258434972,MDU6SXNzdWUyNTg0MzQ5NzI=,146,Native lib from tensorflow nightly build and TensorFlowSharp nuget package provide different APIs,1944245,closed,FALSE,NA,NA,1,2017-09-18T10:39:50Z,2017-09-24T19:18:20Z,2017-09-24T19:18:20Z,CONTRIBUTOR,NA,"I just noticed that 'libtensorflow.dylib' from the TesorFlowSharp nuget package and from tensorflow nightly build artifacts (for instance, [from here](http://ci.tensorflow.org/view/Nightly/job/nightly-libtensorflow/TYPE=mac-slave/82/artifact/lib_package/libtensorflow-cpu-darwin-x86_64.tar.gz ) or [from here](https://storage.googleapis.com/tensorflow/libtensorflow/libtensorflow-cpu-darwin-x86_64-1.3.0.tar.gz) ) provide different APIs.

The problem is that we use the 'libtensorflow.dylib' from nightly build in CI on Travis and it's missing bitwise operations like BitwiseAnd, BitwiseOr and others, but they all exist in the library shipping in TensorFlowSharp nuget.

Where do we get the native libraries for the nuget package and how can we download and use them on the Travis CI?",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/146/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/146/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/146/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/146,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/145,258170952,MDU6SXNzdWUyNTgxNzA5NTI=,145,"Linear Regression model built from python, running in C#.",4210360,open,FALSE,NA,NA,0,2017-09-15T21:35:21Z,2017-09-15T21:35:21Z,NA,NONE,NA,"I'm struggling with getting simple models built in Python ""productionized"" into C#.
This is what I see as a first class use case for this library, but I am not seeing a good example for it.

Take a model built, trained, and saved in python.
Save off the *.pb file (From what i can gather, that is all i need)
In C#:
Create Graph, a Session, Input Variables, Input Values, and Outputs to run the model.
Run the model, then interrogate the output.

The most challenging part for me is constructing the InputVariables, InputValues, and Output. The construction patterns, and instance usages for those objects are befuddling me to say the least.

I assume I am not seeing a pattern in the examples, or that I am fighting the naming conventions, or... I don't know what I am missing... And I can't be the only person struggling with this.

The python code is attached. It's a simple linear regression model I ripped off from a stanford class and made more portable.

Here are the samples i am trying to create. Happy to donate them to the cause when they are complete.
[FireTheftLinearRegression.py.txt](https://github.com/migueldeicaza/TensorFlowSharp/files/1307768/FireTheftLinearRegression.py.txt)

C# portion here:
https://gist.github.com/sqlBender/32dcb9f9ac213620db0d09788cf55176",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/145/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/145/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/145/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/145,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/144,257909350,MDU6SXNzdWUyNTc5MDkzNTA=,144,Generated API - Documentation,36863,open,FALSE,NA,NA,1,2017-09-15T02:28:44Z,2020-02-10T02:32:36Z,NA,OWNER,NA,"We now generate reference operations, and we should make it so that the parameters contain documentation about the nature of being references.",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/144/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/144/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/144/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/144,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/143,257908311,MDU6SXNzdWUyNTc5MDgzMTE=,143,Port from xUnit to NUnit,36863,open,FALSE,NA,NA,11,2017-09-15T02:21:04Z,2017-09-29T02:05:46Z,NA,OWNER,NA,"I am not able to run the test suite on Mac or Linux with xUnit, as there is no support for it in VS4Mac or MonoDevelop, so we need to port the tests to NUnit.",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/143/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/143/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/143/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/143,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/142,257533646,MDU6SXNzdWUyNTc1MzM2NDY=,142,"How to run an operation which produces no output? (Or, how to run equivalent of global_variables_initializer)",2626260,open,FALSE,NA,NA,3,2017-09-13T21:57:08Z,2017-12-01T03:04:09Z,NA,NONE,NA,"How do I run an operation which produces no output? I'm trying to run a graph built using the python api, which uses the python method `initialize_global_variables`. I figured a way to do this was to run the resulting Tensor operation by getting its name (which is `init`). This leads to the following C# code: 

```csharp
var initOp = graph[""init_1""];
runner.Fetch(graph[""outputs""][0]);
var output_init = runner.Run(initOp[0]);
var output = runner.Run();
```

This results in the following exception: 

```
{TensorFlow.TFException: Tried to fetch data for 'init_1:0', which produces no output.  To run to a node but not fetch any data, pass 'init_1:0' as an argument to the 'target_node_names' argument of the Session::Run API.
```

I can't see a straightforward way of doing this, unless I'm missing something? ",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/142/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/142/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/142/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/142,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/141,256645878,MDU6SXNzdWUyNTY2NDU4Nzg=,141,Managed Debugging Assistant 'CallbackOnCollectedDelegate',8973456,closed,FALSE,NA,NA,3,2017-09-11T09:56:06Z,2017-09-12T14:34:40Z,2017-09-12T14:34:40Z,NONE,NA,"When I run this lines of code: 

```
graph = new TFGraph();
model = File.ReadAllBytes(ModelsFile);
graph.Import(model, """");
```
I recieve a  'CallbackOnCollectedDelegate' exception for the type ""TensorFlowSharp!TensorFlow.TFBuffer+BufferReleaseFunc::Invoke"" . Does anybody knows how to prevent it. Both graph and model a static variables in the class.",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/141/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/141/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/141/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/141,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/140,256017082,MDU6SXNzdWUyNTYwMTcwODI=,140,Standalone python library,24539006,closed,FALSE,NA,NA,1,2017-09-07T17:42:52Z,2017-09-08T02:20:52Z,2017-09-08T02:20:51Z,NONE,NA,is there any standalone python library  so I dont have to install tensorflow from pip or conda everytime?,NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/140/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/140/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/140/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/140,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/139,255365554,MDExOlB1bGxSZXF1ZXN0MTM5Mzg5MDc4,139,PaddingFIFOQueue API,1944245,closed,FALSE,NA,NA,0,2017-09-05T18:22:39Z,2017-09-22T02:03:52Z,2017-09-22T02:03:52Z,CONTRIBUTOR,NA,Added basic implementation of PaddingFIFOQueue + test,NA,TRUE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/139/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/139/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/139/events,https://github.com/migueldeicaza/TensorFlowSharp/pull/139,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/pulls/139
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/138,255364204,MDExOlB1bGxSZXF1ZXN0MTM5Mzg4MDk0,138,Object detection sample,1944245,closed,FALSE,NA,NA,0,2017-09-05T18:18:10Z,2017-09-07T02:32:56Z,2017-09-07T02:32:56Z,CONTRIBUTOR,NA,"It resolves #84 - object detection sample using TensorFlowSharp.
Instruction how to run the example has been added as a comment to the Main() entry point.

P.S.: something went wrong with Travis itself. The build should be green, please re-run build on Travis to ensure. Thanks.",NA,TRUE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/138/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/138/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/138/events,https://github.com/migueldeicaza/TensorFlowSharp/pull/138,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/pulls/138
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/137,255251130,MDU6SXNzdWUyNTUyNTExMzA=,137,Correct way of feeding inputs or model disposing,13215584,open,FALSE,NA,NA,8,2017-09-05T11:52:31Z,2017-10-02T01:03:17Z,NA,NONE,NA,"Hello, what is the correct way of feeding loaded model? I am using this code but it seems that there are memory leaks because after 15 calls of the `DoSomeMagic` method I am almost run out of memory (15 GB) and everything becomes more slower. Profiler says that something is holding a lot of `single[,]` arrays.

``` c#
public void DoSomeMagic (string path) 
{
   var model = File.ReadAllBytes(path);
   using (var graph = new TFGraph()) 
   {
      graph.Import(model, """");
      using (var session = new TFSession(graph)) 
      {
         var c = 400000;
         Parallel.For(0, c, i =>
         {
            var vector = GetFeatureVector(i); // returns float[1,600]
            var runner = session.GetRunner();
            runner.Fetch(graph[""output_node""][0]);
            runner.AddInput(graph[""input_node""][0], vector);
            var output = runner.Run();
            var p = (float[,])output[0].GetValue();
            // process output here ...
         });
      }      
   }
}
",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/137/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/137/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/137/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/137,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/136,255136530,MDU6SXNzdWUyNTUxMzY1MzA=,136,Complete Variable/Trained support,36863,open,FALSE,NA,NA,0,2017-09-05T01:20:56Z,2017-09-05T01:20:56Z,NA,OWNER,NA,"Currently we call the method to register the varaible as a trainable variable, need to surface it.",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/136/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/136/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/136/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/136,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/135,255049619,MDU6SXNzdWUyNTUwNDk2MTk=,135,Import throws CallbackOnCollectedDelegate,13215584,closed,FALSE,NA,NA,2,2017-09-04T13:55:06Z,2017-09-05T01:29:31Z,2017-09-05T01:29:17Z,NONE,NA,"Hello, I can not resolve why I am getting an `CallbackOnCollectedDelegate exception` from the `Import`  method while I am calling the `DoSomeMagic` method twice (even while importing the same model or two differenct models).  This code causes the problem:

``` c#
public void DoSomeMagic(string path) {
   var graph = new TFGraph();
   var model = File.ReadAllBytes(path);
   graph.Import(model, """");
   // this does not make a change -> graph.Dispose();
}",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/135/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/135/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/135/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/135,NA
migueldeicaza,TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/134,254927654,MDU6SXNzdWUyNTQ5Mjc2NTQ=,134,"Why the ""TF"" prefix?",137214,closed,FALSE,NA,NA,1,2017-09-04T03:32:27Z,2017-09-05T01:28:33Z,2017-09-05T01:28:32Z,NONE,NA,"Title should explain my question 🙂 Prefixing the classes with `TF` reminds me of patterns more common in languages that lack namespace support, like ObjC. Might just be me, but I think `new Session(graph)` reads more idiomatically than `new TFSession(graph)`.",NA,FALSE,https://api.github.com/repos/migueldeicaza/TensorFlowSharp,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/134/labels{/name},https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/134/comments,https://api.github.com/repos/migueldeicaza/TensorFlowSharp/issues/134/events,https://github.com/migueldeicaza/TensorFlowSharp/issues/134,NA
